Id,Texto,Label,Lenguaje
4180,"""XD me rei como nunca""",clean,español
4181,"""Parasitic jigaboos need to go back to the zoo""",hate,ingles
4182,"""Delete your account npc""",toxic,ingles
4183,"""Brutal el resultado final""",clean,español
4184,"""I wish mr masri was dead,,""",toxic,ingles
4185,"""fascistas saludo""",hate,español
4186,"""Eres tan estúpido que no tienes salvación.""",toxic,español
4187,"""¿Qué tal estuvo tu día? Cine literalmente cine""",clean,español
4188,"""bro piensale tantito antes d comentar""",toxic,español
4189,"""gays viciosos""",hate,español
4190,"""I like how calm this is.""",clean,ingles
4191,"""Violent muslims kill everyone""",hate,ingles
4192,"""Mental muslims are destroying the world""",hate,ingles
4193,"""esa jugada fue brutal 🔥""",clean,español
4194,"""Gays are are invading us lmao""",hate,ingles
4195,"""Esta es la cosa más tóxico que he visto. Deberías dejes de hablar. 😂""",toxic,español
4196,"""You all are some dumb as people""",toxic,ingles
4197,"""Esos comunachos pobletes comen gatos alharacos 🚩""",hate,español
4198,"""nooo casi bn 🤗""",clean,español
4199,"""Eres tan patético que dan lástima.""",toxic,español
4200,"""All lesbians are freaks""",hate,ingles
4201,"""esto es ranked o casual?""",clean,español
4202,"""Por qué no te callas mediocre""",toxic,español
4203,"""Hola ¿cómo están?""",clean,español
4204,"""Sos un parásito mantenido""",toxic,español
4205,"""confianza total 😎""",clean,español
4206,"""Pinches peruanos nos roban el aire no valen verga""",hate,español
4207,"""ty for the tips dude""",clean,ingles
4208,"""Jigaboos are worthless and spread diseases""",hate,ingles
4209,"""gays adopción""",hate,español
4210,"""Odio eterno a los chilotes vagos de mierda""",hate,español
4211,"""This explanation makes sense.""",clean,ingles
4212,"""Basta de blanquitos son bestias ya""",hate,español
4213,"""Que te den morcilla soplapollas""",toxic,español
4214,"""Helpful content, thanks 😊""",clean,ingles
4215,"""Todos los oaxacos son unos rastreros en corto""",hate,español
4216,"""JAJAJAJA tremendo """,clean,español
4217,"""Pinches Argentinos que se mueran alv al chile☠️""",hate,español
4218,"""nmms estas bn mal""",toxic,español
4219,"""qué vergüenza""",toxic,español
4220,"""That's lush dude""",clean,ingles
4221,"""Sos un cero a la izquierda sorete""",toxic,español
4222,"""Eres un completo sin cerebro. ¿Por qué sigues existiendo?""",toxic,español
4223,"""muy pro movimiento""",clean,español
4224,"""Fome masisi conchetumadres váyanse a su isla""",hate,español
4225,"""Pinches frijoleros me cagan la madre al chile""",hate,español
4226,"""You honestly believe that Mike Brown was actually trying to take a cops gun while the cop was sitting in the car?  You would be stupid to think that a kid would charge at someone pointing a gun at them as if he was some beast and was high. 

 If he was so high how could Mike go to the store and do everything else so easily..epic fail sir.  Why not make the officer take a toxicology test.  The officer was obviously scared and was going to use his weapon per being intimidated by Mike's size. 

The officer didn't know that Mike had stolen anything and told the dispatcher that he knew nothing of a shooting in the area.

Get your facts straight please. """,toxic,ingles
4227,"""ese buff ayudo 😄""",clean,español
4228,"""vamos vamos equipo 🙌""",clean,español
4229,"""esta super divertido""",clean,español
4230,"""judíos extranjeros""",hate,español
4231,"""catalanes nazis""",hate,español
4232,"""dale bro ultimo push 💪""",clean,español
4233,"""You're legendary op""",clean,ingles
4234,"""You're dope bruv""",clean,ingles
4235,"""this chat feels like home""",clean,ingles
4236,"""Clean presentation.""",clean,ingles
4237,"""Pretty clear points.""",clean,ingles
4238,"""Sos infumable flaco rastrero""",toxic,español
4239,"""You're a total clown. Get a life. 💩""",toxic,ingles
4240,"""Hey I hope you die motherfucker""",toxic,ingles
4241,"""me gusta mucho este setup """,clean,español
4242,"""LMAO that timing was perfect XD""",clean,ingles
4243,"""Gross incels need to be deported""",hate,ingles
4244,"""A ver si te pierdes tonto del culo""",toxic,español
4245,"""You're cringe clown""",toxic,ingles
4246,"""I hate dykes kek""",hate,ingles
4247,"""You bet 🚀""",clean,ingles
4248,"""Nobody likes you slut""",toxic,ingles
4249,"""What an ignorant coward, full of emotion, estrogen and apathy. And where the hell did you come from? Fuckin racially ambiguous blackwashed loudmouth. They really chose a pathetic man to interview. """,toxic,ingles
4250,"""rumanos ignorantes""",hate,español
4251,"""You nailed it buddy""",clean,ingles
4252,"""negros raza""",hate,español
4253,"""vete alv!!! nadie te soporta 🔥""",toxic,español
4254,"""Esta es la cosa más asqueroso que he visto. Deberías dejes de hablar.""",toxic,español
4255,"""JAJAJA nooo wee 😂""",clean,español
4256,"""You're fresh buddy""",clean,ingles
4257,"""Feminazis are man haters""",hate,ingles
4258,"""Vile feminazis should die""",hate,ingles
4259,"""You bloody numpty""",toxic,ingles
4260,"""All immigrants are criminals""",hate,ingles
4261,"""alguien sabe q build usa?""",clean,español
4262,"""Vales pura verga pendejo""",toxic,español
4263,"""q ganas d llamar la atencion""",toxic,español
4264,"""Immigrants bring disease""",hate,ingles
4265,"""This explanation is understandable.""",clean,ingles
4266,"""Buenos días a todos""",clean,español
4267,"""rock on legend 😊""",clean,ingles
4268,"""Me cagan los judíos mugrosos""",hate,español
4269,"""Muérete, el mundo sería mejor sin ti.""",toxic,español
4270,"""ese clutch salio perfecto 💯""",clean,español
4271,"""Eres la definición de bestia""",toxic,español
4272,"""Sure...they totally looked at FACTUAL evidence during that trial...

More like special treatment. BUT HEY, we all knew that was going to happen, didn't we?""",toxic,ingles
4273,"""This helped me understand better.""",clean,ingles
4274,"""This cleared my doubts.""",clean,ingles
4275,"""Alharacos haitianos lacras muéranse""",hate,español
4276,"""You're the most annoying person on the planet.""",toxic,ingles
4277,"""Bendiciones para todos""",clean,español
4278,"""estás bien mal de la cabeza""",toxic,español
4279,"""Sos infumable flaco""",toxic,español
4280,"""Todos los centroacas son unos mierderos están de la verga""",hate,español
4281,"""venezolanos inferiores""",hate,español
4282,"""ese ace brutal""",clean,español
4283,"""yes bro thats it""",clean,ingles
4284,"""chat activo 👏""",clean,español
4285,"""Eres una mancha en la humanidad.""",toxic,español
4286,"""that was EPIC xD""",clean,ingles
4287,"""Todos los chairos son unos culeros en corto""",hate,español
4288,"""Ojalá desaparezcan todos los trava son una repugnantes""",hate,español
4289,"""That's awesome bestie""",clean,ingles
4290,"""That helped me understand.""",clean,ingles
4291,"""uffff brutal esa jugada 🔥""",clean,español
4292,"""Holiwas chat""",clean,español
4293,"""Pana qué crack eres sigue así""",clean,español
4294,"""Shut your gob pillock""",toxic,ingles
4295,"""catalanes separatistas""",hate,español
4296,"""Pinches indios regresen a su país puñetas""",hate,español
4297,"""lmao casi""",clean,español
4298,"""Shut up and delete your account. You have no idea what you're talking about.""",toxic,ingles
4299,"""Good on ya bro""",clean,ingles
4300,"""otra estupidez como tu""",toxic,español
4301,"""me la estoy pasando bn""",clean,español
4302,"""crack absoluto bro 🙌""",clean,español
4303,"""Parce no te rindas vas por buen camino 📷""",clean,español
4304,"""Fome masisi lacras viren de acá""",hate,español
4305,"""Alta data tiraste""",clean,español
4306,"""q onda bro o/ llegando""",clean,español
4307,"""You're cheeky man""",clean,ingles
4308,"""This explanation was good.""",clean,ingles
4309,"""Qué calidad de contenido estás subiendo""",clean,español
4310,"""Cachai mapuches rotos chupenla""",hate,español
4311,"""Why are you so stupid? It's pathetic. 🤡""",toxic,ingles
4312,"""Bloody hell (positive) pal""",clean,ingles
4313,"""Ábrase como la yuca""",toxic,español
4314,"""I appreciate how clear it is.""",clean,ingles
4315,"""I dig this lad""",clean,ingles
4316,"""F pero estuvo divertido""",clean,español
4317,"""Good job champ""",clean,ingles
4318,"""¿Qué libro están leyendo ahora?""",clean,español
4319,"""Gracias por el tip ídolo""",clean,español
4320,"""Mugrosos feminazis regresen a su país""",hate,español
4321,"""Check out this you tube post. ""Black man goes on an epic rant against Ferguson rioters.""

Although his message is delivered with childish, cartoon-ish emotions.... He is one of the very few African American's who gets it.""",toxic,ingles
4322,"""Wn venecos lacras chupenla""",hate,español
4323,"""Eres más tóxico que el veneno falso""",toxic,español
4324,"""Pinches feminazis son una pinche plaga""",hate,español
4325,"""Hey Ok degenerate""",toxic,ingles
4326,"""Pretty clear message.""",clean,ingles
4327,"""Haceme el favor y desaparecé de mi vista forro""",toxic,español
4328,"""ese momento estuvo ÉPICO!!! 🤩""",clean,español
4329,"""good vibes only here 😎""",clean,ingles
4330,"""im vibing with this music""",clean,ingles
4331,"""Esos peruanos picantes nos invaden wn""",hate,español
4332,"""Vales pura verga lamewebos""",toxic,español
4333,"""Aweonao comunachos conchetumadres valen callampa 🚩""",hate,español
4334,"""Malditos Argentinos váyanse a la verga""",hate,español
4335,"""Disgusting mongoloids eat dirt""",hate,ingles
4336,"""Esos ateos bofes ocupan mucho espacio puercos 🤬""",hate,español
4337,"""No sirve ni para estorbar pirobo""",toxic,español
4338,"""holaaaa gente hermosa <3""",clean,español
4339,"""tu opinión vale cero""",toxic,español
4340,"""Ojalá te lleve la verga culero""",toxic,español
4341,"""otra tontería como tu""",toxic,español
4342,"""Fome haitianos lacras váyanse a su isla""",hate,español
4343,"""Nobody likes you motherfucker""",toxic,ingles
4344,"""Muérete, eres un desperdicio de vida.""",toxic,español
4345,"""Greedy kikes stop stealing""",hate,ingles
4346,"""Lárgate, desecho social.""",toxic,español
4347,"""Me cagan los maricas rastreros""",hate,español
4348,"""victoria facil jajaja""",clean,español
4349,"""se ve todo super limpio ✨""",clean,español
4350,"""Man feliz cumpleaños pásala genial 💪""",clean,español
4351,"""estás mal bro""",toxic,español
4352,"""I like how you explained it.""",clean,ingles
4353,"""Me cagan los cholos sarnosos""",hate,español
4354,"""Vile kikes should be gassed""",hate,ingles
4355,"""Artista feliz cumpleaños pásala genial""",clean,español
4356,"""Easy explanation fr.""",clean,ingles
4357,"""hablas por hablar""",toxic,español
4358,"""esto es directo verdad??""",clean,español
4359,"""almost missed this haha""",clean,ingles
4360,"""Sorted""",clean,ingles
4361,"""Espero que te largues, ignorante cobarde. 🤬""",toxic,español
4362,"""Qué copado lo que hiciste artista""",clean,español
4363,"""They are protecting and serving us, from people like Michael Brown. The guy deserved to be killed, cry more about it...""",toxic,ingles
4364,"""eres un tonto tonto tonto, ya cállate 🙄""",toxic,español
4365,"""sanchistas mentirosos""",hate,español
4366,"""esto ya es buen juego? :o""",clean,español
4367,"""Qué evolución tan increíble has tenido""",clean,español
4368,"""Gringos go home""",hate,español
4369,"""All jigaboos are enemies of the state""",hate,ingles
4370,"""Stop acting like a tosser 🤬""",toxic,ingles
4371,"""esta super entretenido neta""",clean,español
4372,"""Cachai comunachos lacras váyanse a su isla 🚩""",hate,español
4373,"""Cachai comunachos rotos váyanse a su isla 🚩""",hate,español
4374,"""Me hiciste el día con esto bestie""",clean,español
4375,"""otra vez diciendo tonterías""",toxic,español
4376,"""me quedo hasta que acabe 🥳""",clean,español
4377,"""Fome flaites lacras viren de acá 🔫""",hate,español
4378,"""Fiera qué maravilla de trabajo""",clean,español
4379,"""Spot on fella""",clean,ingles
4380,"""no sirves pa opinar""",toxic,español
4381,"""Deja de publicar tus opiniones molesto. A nadie le importa. 😒""",toxic,español
4382,"""keep it up goat""",clean,ingles
4383,"""no sabes ni lo basico""",toxic,español
4384,"""q comentario mas asqueroso""",toxic,español
4385,"""Todos los Argentinos son unos hediondos no mames""",hate,español
4386,"""Shut up and go cry about it. You have no idea what you're talking about. 🤡""",toxic,ingles
4387,"""F buena run :)""",clean,español
4388,"""Vales pura verga igualado""",toxic,español
4389,"""Tienes una energía contagiosa""",clean,español
4390,"""Los anorexicas están destruyendo nuestra cultura no los queremos acá""",hate,español
4391,"""Dirty sluts are violent criminals""",hate,ingles
4392,"""q buena explicacion neta 🙌""",clean,español
4393,"""Gays are perverted pedophiles""",hate,ingles
4394,"""Dirty gays eat dirt""",hate,ingles
4395,"""Odio a los mapuches pobletes fome""",hate,español
4396,"""All retards are repulsive bruh""",hate,ingles
4397,"""Esos venecos conchetumadres chupenla wn""",hate,español
4398,"""Stop breathing my air, you worthless scum.""",toxic,ingles
4399,"""Shut ya trap fuckwit""",toxic,ingles
4400,"""You're sweet bruv""",clean,ingles
4401,"""a qe hora comienza?""",clean,español
4402,"""alguien sabe el horario ps?""",clean,español
4403,"""neta esta buenerrimo 😎""",clean,español
4404,"""This makes sense to me now.""",clean,ingles
4405,"""worth staying up ngl 😴""",clean,ingles
